Log file open, 02/04/23 09:48:42
[2023.02.04-11.03.07:065][445]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-11.03.07:065][445]LogWorldPartition: Display: GetPartitionedActors took 6 us (total: 1 ms)
[2023.02.04-11.03.07:065][445]LogWorldPartition: Display: GenerateStreaming took 190 us (total: 20 ms)
[2023.02.04-11.03.07:065][445]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-11.03.07:065][445]PIE: New page: PIE session: VehicleExampleMap (4 févr. 2023 à 13:03:07)
[2023.02.04-11.03.07:065][445]LogPlayLevel: Creating play world package: /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.03.07:251][445]LogPlayLevel: PIE: StaticDuplicateObject took: (0.185483s)
[2023.02.04-11.03.07:251][445]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VehicleTemplate/Maps/VehicleExampleMap.VehicleExampleMap to /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap (0.185558s)
[2023.02.04-11.03.07:251][445]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-11.03.07:251][445]LogAIModule: Creating AISystem for world VehicleExampleMap
[2023.02.04-11.03.07:252][445]LogWorldPartition: ULevel::OnLevelLoaded(VehicleExampleMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-11.03.07:252][445]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-11.03.07:252][445]LogWorldPartition: UWorldPartition::Initialize(Asset=VehicleExampleMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-11.03.07:265][445]LogContentBundle: [Container: VehicleExampleMap] Creating new contrainer.
[2023.02.04-11.03.07:266][445]LogWorldPartition: Display: WorldPartition initialize took 13 ms (total: 1.61 sec)
[2023.02.04-11.03.07:266][445]LogPlayLevel: PIE: World Init took: (0.015003s)
[2023.02.04-11.03.07:320][445]LogUObjectHash: Compacting FUObjectHashTables data took   1.84ms
[2023.02.04-11.03.07:322][445]LogAudio: Display: Creating Audio Device:                 Id: 88, Scope: Unique, Realtime: True
[2023.02.04-11.03.07:322][445]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-11.03.07:322][445]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-11.03.07:322][445]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-11.03.07:322][445]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-11.03.07:322][445]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-11.03.07:322][445]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-11.03.07:322][445]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-11.03.07:322][445]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-11.03.07:323][445]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-11.03.07:323][445]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-11.03.07:323][445]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-11.03.07:325][445]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-11.03.07:367][445]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.02.04-11.03.07:367][445]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-11.03.07:367][445]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-11.03.07:367][445]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-11.03.07:368][445]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=88
[2023.02.04-11.03.07:368][445]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=88
[2023.02.04-11.03.07:370][445]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=88
[2023.02.04-11.03.07:370][445]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=88
[2023.02.04-11.03.07:370][445]LogInit: FAudioDevice initialized.
[2023.02.04-11.03.07:370][445]LogAudio: Display: Audio Device (ID: 88) registered with world 'VehicleExampleMap'.
[2023.02.04-11.03.07:373][445]LogLoad: Game class is 'VehicleAdvGameMode_C'
[2023.02.04-11.03.07:377][445]LogWorld: Bringing World /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap up for play (max tick rate 60) at 2023.02.04-12.03.07
[2023.02.04-11.03.07:378][445]LogWorld: Bringing up level for play took: 0.004696
[2023.02.04-11.03.07:379][445]LogOnline: OSS: Created online subsystem instance for: :Context_97
[2023.02.04-11.03.07:380][445]LogSpawn: Warning: SpawnActor failed because no class was specified
[2023.02.04-11.03.07:381][445]LogWorldPartition: New Streaming Source: VehiclePlayerController_C_0 -> Position: X=-3490.000 Y=-9330.000 Z=55.935
[2023.02.04-11.03.07:382][445]Cmd: r.motionblur.amount 0
[2023.02.04-11.03.07:382][445]r.MotionBlur.Amount = "0"
[2023.02.04-11.03.07:382][445]PIE: Server logged in
[2023.02.04-11.03.07:383][445]PIE: Play in editor total start time 0,32 seconds.
[2023.02.04-11.03.13:040][778]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-11.03.13:040][778]LogWorld: BeginTearingDown for /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.03.13:041][778]LogWorld: UWorld::CleanupWorld for VehicleExampleMap, bSessionEnded=true, bCleanupResources=true
[2023.02.04-11.03.13:041][778]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-11.03.13:041][778]LogContentBundle: [Container: VehicleExampleMap] Deleting container.
[2023.02.04-11.03.13:045][778]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.04-11.03.13:053][778]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-11.03.13:105][778]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.04-11.03.13:105][778]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=88
[2023.02.04-11.03.13:107][778]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=88
[2023.02.04-11.03.13:112][778]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-11.03.13:117][778]LogUObjectHash: Compacting FUObjectHashTables data took   1.71ms
[2023.02.04-11.03.13:165][779]LogPlayLevel: Display: Destroying online subsystem :Context_97
[2023.02.04-11.03.23:727][412]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.04-11.03.23:797][412]LogSavePackage: Moving output files for package: /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_TorqueCurve
[2023.02.04-11.03.23:797][412]LogSavePackage: Moving '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Saved/SportsCar_TorqueCurveDD544233430A6DB61F17629602B07D97.tmp' to '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Content/VehicleTemplate/Blueprints/SportsCar/SportsCar_TorqueCurve.uasset'
[2023.02.04-11.03.23:802][412]LogFileHelpers: InternalPromptForCheckoutAndSave took 74 ms (total: 10.2 sec)
[2023.02.04-11.03.23:811][412]AssetCheck: New page: Asset Save: SportsCar_TorqueCurve
[2023.02.04-11.03.23:811][412]LogContentValidation: Display: Validating /Script/Engine.CurveFloat /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_TorqueCurve.SportsCar_TorqueCurve
[2023.02.04-11.03.25:475][505]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.04-11.03.25:480][505]LogContentBundle: [Container: VehicleExampleMap] Generating Streaming for 0 Content Bundles.
[2023.02.04-11.03.25:481][505]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.04-11.03.25:481][505]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-11.03.25:481][505]LogWorldPartition: Display: GetPartitionedActors took 5 us (total: 1 ms)
[2023.02.04-11.03.25:481][505]LogWorldPartition: Display: GenerateStreaming took 237 us (total: 20 ms)
[2023.02.04-11.03.25:481][505]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-11.03.25:481][505]PIE: New page: PIE session: VehicleExampleMap (4 févr. 2023 à 13:03:25)
[2023.02.04-11.03.25:510][505]LogPlayLevel: Creating play world package: /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.03.25:693][505]LogPlayLevel: PIE: StaticDuplicateObject took: (0.182845s)
[2023.02.04-11.03.25:693][505]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VehicleTemplate/Maps/VehicleExampleMap.VehicleExampleMap to /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap (0.182888s)
[2023.02.04-11.03.25:693][505]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-11.03.25:693][505]LogAIModule: Creating AISystem for world VehicleExampleMap
[2023.02.04-11.03.25:694][505]LogWorldPartition: ULevel::OnLevelLoaded(VehicleExampleMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-11.03.25:694][505]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-11.03.25:694][505]LogWorldPartition: UWorldPartition::Initialize(Asset=VehicleExampleMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-11.03.25:708][505]LogContentBundle: [Container: VehicleExampleMap] Creating new contrainer.
[2023.02.04-11.03.25:708][505]LogWorldPartition: Display: WorldPartition initialize took 13 ms (total: 1.62 sec)
[2023.02.04-11.03.25:708][505]LogPlayLevel: PIE: World Init took: (0.014778s)
[2023.02.04-11.03.25:759][505]LogUObjectHash: Compacting FUObjectHashTables data took   1.73ms
[2023.02.04-11.03.25:761][505]LogAudio: Display: Creating Audio Device:                 Id: 89, Scope: Unique, Realtime: True
[2023.02.04-11.03.25:761][505]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-11.03.25:761][505]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-11.03.25:761][505]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-11.03.25:761][505]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-11.03.25:761][505]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-11.03.25:761][505]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-11.03.25:761][505]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-11.03.25:761][505]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-11.03.25:761][505]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-11.03.25:762][505]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-11.03.25:762][505]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-11.03.25:764][505]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-11.03.25:807][505]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.02.04-11.03.25:807][505]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-11.03.25:807][505]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-11.03.25:807][505]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-11.03.25:807][505]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=89
[2023.02.04-11.03.25:807][505]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=89
[2023.02.04-11.03.25:809][505]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=89
[2023.02.04-11.03.25:809][505]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=89
[2023.02.04-11.03.25:809][505]LogInit: FAudioDevice initialized.
[2023.02.04-11.03.25:809][505]LogAudio: Display: Audio Device (ID: 89) registered with world 'VehicleExampleMap'.
[2023.02.04-11.03.25:812][505]LogLoad: Game class is 'VehicleAdvGameMode_C'
[2023.02.04-11.03.25:817][505]LogWorld: Bringing World /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap up for play (max tick rate 60) at 2023.02.04-12.03.25
[2023.02.04-11.03.25:817][505]LogWorld: Bringing up level for play took: 0.004498
[2023.02.04-11.03.25:818][505]LogOnline: OSS: Created online subsystem instance for: :Context_98
[2023.02.04-11.03.25:819][505]LogSpawn: Warning: SpawnActor failed because no class was specified
[2023.02.04-11.03.25:820][505]LogWorldPartition: New Streaming Source: VehiclePlayerController_C_0 -> Position: X=-3490.000 Y=-9330.000 Z=55.935
[2023.02.04-11.03.25:820][505]Cmd: r.motionblur.amount 0
[2023.02.04-11.03.25:820][505]r.MotionBlur.Amount = "0"
[2023.02.04-11.03.25:821][505]PIE: Server logged in
[2023.02.04-11.03.25:822][505]PIE: Play in editor total start time 0,342 seconds.
[2023.02.04-11.03.32:950][926]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-11.03.32:950][926]LogWorld: BeginTearingDown for /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.03.32:951][926]LogWorld: UWorld::CleanupWorld for VehicleExampleMap, bSessionEnded=true, bCleanupResources=true
[2023.02.04-11.03.32:951][926]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-11.03.32:951][926]LogContentBundle: [Container: VehicleExampleMap] Deleting container.
[2023.02.04-11.03.32:955][926]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.04-11.03.32:962][926]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-11.03.33:015][926]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-11.03.33:015][926]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=89
[2023.02.04-11.03.33:017][926]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=89
[2023.02.04-11.03.33:026][926]LogUObjectHash: Compacting FUObjectHashTables data took   1.61ms
[2023.02.04-11.03.33:073][927]LogPlayLevel: Display: Destroying online subsystem :Context_98
[2023.02.04-11.03.34:986][ 41]Cmd: TRANSACTION UNDO
[2023.02.04-11.03.34:986][ 41]LogEditorTransaction: Undo Move Key
[2023.02.04-11.03.35:201][ 50]Cmd: TRANSACTION UNDO
[2023.02.04-11.03.35:201][ 50]LogEditorTransaction: Undo Move Key
[2023.02.04-11.03.35:312][ 54]Cmd: TRANSACTION UNDO
[2023.02.04-11.03.35:312][ 54]LogEditorTransaction: Undo Move Key
[2023.02.04-11.03.35:485][ 61]Cmd: TRANSACTION UNDO
[2023.02.04-11.03.35:485][ 61]LogEditorTransaction: Undo Move Key
[2023.02.04-11.03.35:819][ 81]Cmd: TRANSACTION UNDO
[2023.02.04-11.03.35:819][ 81]LogEditorTransaction: Undo Move Key
[2023.02.04-11.03.36:169][102]Cmd: TRANSACTION UNDO
[2023.02.04-11.03.36:169][102]LogEditorTransaction: Undo Move Key
[2023.02.04-11.03.36:469][120]Cmd: TRANSACTION UNDO
[2023.02.04-11.03.36:469][120]LogEditorTransaction: Undo Move Key
[2023.02.04-11.03.36:802][140]Cmd: TRANSACTION UNDO
[2023.02.04-11.03.36:802][140]LogEditorTransaction: Undo Move Key
[2023.02.04-11.03.37:102][158]Cmd: TRANSACTION UNDO
[2023.02.04-11.03.37:102][158]LogEditorTransaction: Undo Move Key
[2023.02.04-11.03.37:403][176]Cmd: TRANSACTION UNDO
[2023.02.04-11.03.37:403][176]LogEditorTransaction: Undo Move Key
[2023.02.04-11.05.09:621][ 91]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.04-11.05.09:708][ 91]LogSavePackage: Moving output files for package: /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn
[2023.02.04-11.05.09:708][ 91]LogSavePackage: Moving '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Saved/SportsCar_PawnBF6134B54C13E4C80BC784946B48747F.tmp' to '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Content/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.uasset'
[2023.02.04-11.05.09:715][ 91]LogFileHelpers: InternalPromptForCheckoutAndSave took 94 ms (total: 10.3 sec)
[2023.02.04-11.05.09:729][ 91]AssetCheck: New page: Asset Save: SportsCar_Pawn
[2023.02.04-11.05.09:729][ 91]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.SportsCar_Pawn
[2023.02.04-11.05.10:045][110]BlueprintLog: New page: Compile SportsCar_Pawn
[2023.02.04-11.05.10:186][110]LogUObjectHash: Compacting FUObjectHashTables data took   1.69ms
[2023.02.04-11.05.11:888][211]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.04-11.05.11:893][211]LogContentBundle: [Container: VehicleExampleMap] Generating Streaming for 0 Content Bundles.
[2023.02.04-11.05.11:893][211]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.04-11.05.11:894][211]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-11.05.11:894][211]LogWorldPartition: Display: GetPartitionedActors took 4 us (total: 1 ms)
[2023.02.04-11.05.11:894][211]LogWorldPartition: Display: GenerateStreaming took 186 us (total: 20 ms)
[2023.02.04-11.05.11:894][211]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-11.05.11:894][211]PIE: New page: PIE session: VehicleExampleMap (4 févr. 2023 à 13:05:11)
[2023.02.04-11.05.11:894][211]LogPlayLevel: Creating play world package: /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.05.12:078][211]LogPlayLevel: PIE: StaticDuplicateObject took: (0.183587s)
[2023.02.04-11.05.12:078][211]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VehicleTemplate/Maps/VehicleExampleMap.VehicleExampleMap to /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap (0.183624s)
[2023.02.04-11.05.12:078][211]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-11.05.12:078][211]LogAIModule: Creating AISystem for world VehicleExampleMap
[2023.02.04-11.05.12:079][211]LogWorldPartition: ULevel::OnLevelLoaded(VehicleExampleMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-11.05.12:079][211]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-11.05.12:079][211]LogWorldPartition: UWorldPartition::Initialize(Asset=VehicleExampleMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-11.05.12:092][211]LogContentBundle: [Container: VehicleExampleMap] Creating new contrainer.
[2023.02.04-11.05.12:092][211]LogWorldPartition: Display: WorldPartition initialize took 13 ms (total: 1.63 sec)
[2023.02.04-11.05.12:092][211]LogPlayLevel: PIE: World Init took: (0.014653s)
[2023.02.04-11.05.12:145][211]LogUObjectHash: Compacting FUObjectHashTables data took   1.80ms
[2023.02.04-11.05.12:148][211]LogAudio: Display: Creating Audio Device:                 Id: 90, Scope: Unique, Realtime: True
[2023.02.04-11.05.12:148][211]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-11.05.12:148][211]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-11.05.12:148][211]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-11.05.12:148][211]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-11.05.12:148][211]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-11.05.12:148][211]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-11.05.12:148][211]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-11.05.12:148][211]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-11.05.12:148][211]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-11.05.12:148][211]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-11.05.12:148][211]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-11.05.12:150][211]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-11.05.12:192][211]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.02.04-11.05.12:193][211]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-11.05.12:193][211]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-11.05.12:193][211]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-11.05.12:193][211]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=90
[2023.02.04-11.05.12:193][211]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=90
[2023.02.04-11.05.12:195][211]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=90
[2023.02.04-11.05.12:195][211]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=90
[2023.02.04-11.05.12:195][211]LogInit: FAudioDevice initialized.
[2023.02.04-11.05.12:195][211]LogAudio: Display: Audio Device (ID: 90) registered with world 'VehicleExampleMap'.
[2023.02.04-11.05.12:250][211]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-11.05.12:250][211]LogLoad: Game class is 'VehicleAdvGameMode_C'
[2023.02.04-11.05.12:254][211]LogWorld: Bringing World /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap up for play (max tick rate 60) at 2023.02.04-12.05.12
[2023.02.04-11.05.12:255][211]LogWorld: Bringing up level for play took: 0.004492
[2023.02.04-11.05.12:257][211]LogOnline: OSS: Created online subsystem instance for: :Context_99
[2023.02.04-11.05.12:258][211]LogSpawn: Warning: SpawnActor failed because no class was specified
[2023.02.04-11.05.12:260][211]LogWorldPartition: New Streaming Source: VehiclePlayerController_C_0 -> Position: X=-3490.000 Y=-9330.000 Z=55.935
[2023.02.04-11.05.12:261][211]Cmd: r.motionblur.amount 0
[2023.02.04-11.05.12:261][211]r.MotionBlur.Amount = "0"
[2023.02.04-11.05.12:263][211]PIE: Server logged in
[2023.02.04-11.05.12:263][211]PIE: Play in editor total start time 0,371 seconds.
[2023.02.04-11.05.12:290][211]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.02.04-11.05.18:151][546]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-11.05.18:151][546]LogWorld: BeginTearingDown for /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.05.18:152][546]LogSlate: Window 'PlanteAlienGameJam Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.02.04-11.05.18:157][546]LogWorld: UWorld::CleanupWorld for VehicleExampleMap, bSessionEnded=true, bCleanupResources=true
[2023.02.04-11.05.18:158][546]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-11.05.18:158][546]LogContentBundle: [Container: VehicleExampleMap] Deleting container.
[2023.02.04-11.05.18:160][546]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.04-11.05.18:169][546]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-11.05.18:225][546]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.04-11.05.18:225][546]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=90
[2023.02.04-11.05.18:227][546]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=90
[2023.02.04-11.05.18:237][546]LogUObjectHash: Compacting FUObjectHashTables data took   1.84ms
[2023.02.04-11.05.18:277][547]LogPlayLevel: Display: Destroying online subsystem :Context_99
[2023.02.04-11.05.28:584][158]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.04-11.05.28:664][158]LogSavePackage: Moving output files for package: /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn
[2023.02.04-11.05.28:664][158]LogSavePackage: Moving '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Saved/SportsCar_Pawn279341684CAE812ABF14099173FD0827.tmp' to '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Content/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.uasset'
[2023.02.04-11.05.28:672][158]LogFileHelpers: InternalPromptForCheckoutAndSave took 87 ms (total: 10.4 sec)
[2023.02.04-11.05.28:680][158]AssetCheck: New page: Asset Save: SportsCar_Pawn
[2023.02.04-11.05.28:680][158]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.SportsCar_Pawn
[2023.02.04-11.05.30:291][254]BlueprintLog: New page: Compile SportsCar_Pawn
[2023.02.04-11.05.30:427][254]LogUObjectHash: Compacting FUObjectHashTables data took   1.71ms
[2023.02.04-11.05.31:234][300]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.04-11.05.31:329][300]LogSavePackage: Moving output files for package: /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn
[2023.02.04-11.05.31:330][300]LogSavePackage: Moving '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Saved/SportsCar_PawnABB1DD654A7D49D3E56CD5812C09BF75.tmp' to '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Content/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.uasset'
[2023.02.04-11.05.31:337][300]LogFileHelpers: InternalPromptForCheckoutAndSave took 102 ms (total: 10.5 sec)
[2023.02.04-11.05.31:345][300]AssetCheck: New page: Asset Save: SportsCar_Pawn
[2023.02.04-11.05.31:345][300]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.SportsCar_Pawn
[2023.02.04-11.06.09:352][572]BlueprintLog: New page: Compile SportsCar_Pawn
[2023.02.04-11.06.09:491][572]LogUObjectHash: Compacting FUObjectHashTables data took   2.01ms
[2023.02.04-11.06.09:775][587]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.04-11.06.09:873][587]LogSavePackage: Moving output files for package: /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn
